enrollment_id,student_id,course_id,enrolled_date,completion_date,completion_pct,certificate_issued,last_accessed
ENR004342,STU01262,CRS031,2024-12-30,,1,false,2025-01-11
ENR004343,STU01262,CRS018,2024-01-10,,38,false,2025-01-29
ENR004344,STU01263,CRS048,2025-02-21,2025-02-25,100,true,2025-03-13
ENR004345,STU01263,CRS037,2025-02-14,,9,false,2025-02-22
ENR004346,STU01263,CRS036,2025-02-10,2025-03-05,100,true,2025-03-15
ENR004347,STU01264,CRS019,2023-01-03,2024-05-09,100,true,2024-06-03
ENR004348,STU01265,CRS034,2025-02-20,,7,false,2025-03-13
ENR004349,STU01266,CRS020,2023-09-03,2024-01-07,100,true,2024-01-17
ENR004350,STU01266,CRS037,2024-11-20,2024-12-29,100,true,2025-01-28
ENR004351,STU01268,CRS033,2024-06-04,2025-01-20,100,true,2025-01-22
ENR004352,STU01268,CRS048,2024-08-13,2024-12-09,100,true,2024-12-28
ENR004353,STU01268,CRS018,2024-08-04,2025-01-29,100,true,2025-02-07
ENR004354,STU01268,CRS037,2025-02-21,,5,false,2025-03-12
ENR004355,STU01268,CRS002,2024-04-17,,23,false,2024-09-28
ENR004356,STU01268,CRS040,2025-02-03,,23,false,2025-02-23
ENR004357,STU01268,CRS021,2024-07-21,,40,false,2024-10-26
ENR004358,STU01268,CRS004,2024-08-18,2025-01-11,100,true,2025-01-18
ENR004359,STU01269,CRS047,2024-06-08,,28,false,2024-12-31
ENR004360,STU01269,CRS030,2024-04-04,2025-01-20,100,true,2025-02-10
ENR004361,STU01269,CRS040,2024-11-06,,99,false,2024-11-30
ENR004362,STU01270,CRS013,2023-10-04,,0,false,2024-12-01
ENR004363,STU01270,CRS015,2023-08-23,2024-07-05,100,true,2024-08-01
ENR004364,STU01271,CRS033,2025-03-08,,1,false,2025-03-09
ENR004365,STU01272,CRS023,2025-02-01,,1,false,2025-02-22
ENR004366,STU01272,CRS011,2025-02-05,,4,false,2025-02-19
ENR004367,STU01272,CRS034,2025-03-08,2025-03-12,100,true,2025-03-15
ENR004368,STU01272,CRS013,2025-02-01,,45,false,2025-02-26
ENR004369,STU01272,CRS009,2025-01-10,,8,false,2025-02-08
ENR004370,STU01273,CRS022,2024-11-30,,2,false,2025-01-10
ENR004371,STU01273,CRS008,2024-06-07,,4,false,2024-09-08
ENR004372,STU01273,CRS018,2024-06-26,2024-08-11,100,true,2024-08-31
ENR004373,STU01273,CRS041,2024-04-26,2024-12-13,100,true,2025-01-10
ENR004374,STU01273,CRS016,2024-11-15,2024-12-02,100,true,2024-12-05
ENR004375,STU01273,CRS035,2024-10-23,,84,false,2025-02-16
ENR004376,STU01274,CRS026,2024-09-25,2025-01-17,100,true,2025-02-11
ENR004377,STU01274,CRS008,2024-08-26,,76,false,2024-12-26
ENR004378,STU01274,CRS031,2025-01-16,,69,false,2025-02-10
ENR004379,STU01274,CRS004,2023-07-20,,21,false,2023-12-05
ENR004380,STU01274,CRS016,2024-09-18,,73,false,2024-10-23
ENR004381,STU01274,CRS006,2024-11-07,,42,false,2025-02-24
ENR004382,STU01274,CRS027,2024-01-04,,95,false,2024-06-28
ENR004383,STU01274,CRS034,2025-02-23,2025-02-25,100,true,2025-02-26
ENR004384,STU01275,CRS007,2023-10-31,2024-03-05,100,true,2024-03-16
ENR004385,STU01276,CRS030,2023-11-14,2024-08-22,100,true,2024-09-05
ENR004386,STU01277,CRS003,2024-05-23,,58,false,2025-01-09
ENR004387,STU01277,CRS008,2024-01-19,,63,false,2024-08-04
ENR004388,STU01277,CRS040,2024-01-13,,9,false,2025-03-05
ENR004389,STU01279,CRS024,2025-03-05,2025-03-09,100,true,2025-03-15
ENR004390,STU01280,CRS025,2024-08-17,2024-09-10,100,true,2024-09-17
ENR004391,STU01281,CRS028,2024-08-08,,5,false,2024-09-29
ENR004392,STU01281,CRS047,2024-12-12,,99,false,2025-02-15
ENR004393,STU01281,CRS036,2024-08-01,,65,false,2025-02-23
ENR004394,STU01281,CRS029,2025-01-02,,18,false,2025-02-27
ENR004395,STU01281,CRS017,2024-11-13,2025-03-13,100,true,2025-03-14
ENR004396,STU01281,CRS008,2025-03-09,,54,false,2025-03-14
ENR004397,STU01281,CRS041,2024-10-15,2024-11-06,100,true,2024-11-06
ENR004398,STU01281,CRS013,2024-08-15,,42,false,2025-03-05
ENR004399,STU01281,CRS033,2024-09-22,2024-10-19,100,true,2024-11-12
ENR004400,STU01281,CRS021,2024-12-26,,6,false,2025-02-25
ENR004401,STU01281,CRS044,2025-01-16,2025-01-17,100,true,2025-01-24
ENR004402,STU01283,CRS040,2024-02-29,2024-08-19,100,true,2024-09-07
ENR004403,STU01283,CRS033,2025-03-02,2025-03-08,100,true,2025-03-12
ENR004404,STU01283,CRS044,2024-08-29,,85,false,2025-01-14
ENR004405,STU01283,CRS010,2024-01-31,2024-07-01,100,true,2024-07-13
ENR004406,STU01284,CRS011,2024-06-11,,9,false,2024-07-01
ENR004407,STU01284,CRS018,2023-08-28,,2,false,2023-10-27
ENR004408,STU01285,CRS031,2024-05-13,2024-06-20,100,true,2024-07-04
ENR004409,STU01285,CRS010,2024-05-23,2025-01-30,100,true,2025-01-30
ENR004410,STU01285,CRS002,2023-09-26,,9,false,2024-06-17
ENR004411,STU01285,CRS036,2025-01-24,,0,false,2025-02-09
ENR004412,STU01285,CRS034,2024-11-30,,6,false,2024-12-09
ENR004413,STU01285,CRS046,2023-07-17,2024-01-05,100,true,2024-01-13
ENR004414,STU01285,CRS014,2024-07-11,,80,false,2025-03-10
ENR004415,STU01286,CRS042,2024-11-10,2025-01-30,100,true,2025-02-19
ENR004416,STU01286,CRS021,2024-09-25,,2,false,2025-01-09
ENR004417,STU01286,CRS008,2024-11-13,,4,false,2024-11-17
ENR004418,STU01287,CRS007,2024-05-18,,0,false,2025-02-28
ENR004419,STU01287,CRS004,2024-10-24,,9,false,2024-12-17
ENR004420,STU01287,CRS010,2025-02-21,,16,false,2025-02-24
ENR004421,STU01287,CRS029,2024-11-05,,12,false,2025-01-25
ENR004422,STU01287,CRS048,2025-01-14,,62,false,2025-02-19
ENR004423,STU01287,CRS033,2024-11-01,,57,false,2024-11-26
ENR004424,STU01287,CRS035,2024-09-14,,36,false,2025-02-15
ENR004425,STU01287,CRS042,2025-03-14,,82,false,2025-03-15
ENR004426,STU01287,CRS012,2024-04-26,,6,false,2025-02-27
ENR004427,STU01287,CRS019,2024-10-21,,9,false,2024-12-28
ENR004428,STU01288,CRS014,2023-06-24,,58,false,2024-07-01
ENR004429,STU01288,CRS021,2023-08-11,,72,false,2024-09-27
ENR004430,STU01289,CRS023,2025-02-02,2025-02-14,100,true,2025-03-05
ENR004431,STU01289,CRS048,2025-03-08,,44,false,2025-03-13
ENR004432,STU01290,CRS016,2023-05-17,2024-02-21,100,true,2024-03-14
ENR004433,STU01290,CRS029,2023-10-11,,95,false,2024-06-26
ENR004434,STU01290,CRS021,2023-12-17,,6,false,2024-10-03
ENR004435,STU01291,CRS030,2024-09-01,,59,false,2024-10-10
ENR004436,STU01291,CRS044,2024-09-10,,2,false,2024-11-26
ENR004437,STU01291,CRS014,2024-10-10,,91,false,2025-02-20
ENR004438,STU01291,CRS050,2024-09-11,,95,false,2025-01-08
ENR004439,STU01291,CRS025,2025-01-25,2025-02-11,100,true,2025-03-12
ENR004440,STU01291,CRS040,2025-01-03,,92,false,2025-01-27
ENR004441,STU01291,CRS038,2025-02-04,2025-02-09,100,true,2025-02-19
ENR004442,STU01291,CRS015,2025-01-11,,4,false,2025-02-03
ENR004443,STU01291,CRS036,2025-01-06,,8,false,2025-02-11
ENR004444,STU01291,CRS008,2024-11-12,,26,false,2025-01-26
ENR004445,STU01291,CRS013,2025-01-18,,66,false,2025-01-28
ENR004446,STU01292,CRS004,2023-05-08,,16,false,2024-12-19
ENR004447,STU01293,CRS015,2023-10-17,,49,false,2024-10-17
ENR004448,STU01293,CRS040,2024-02-01,,4,false,2025-01-05
ENR004449,STU01294,CRS048,2023-12-14,,6,false,2024-03-23
ENR004450,STU01294,CRS035,2024-04-28,,29,false,2024-05-01
ENR004451,STU01294,CRS050,2024-07-26,,89,false,2024-08-21
ENR004452,STU01294,CRS047,2024-09-28,,8,false,2024-11-29
ENR004453,STU01295,CRS033,2024-04-17,,15,false,2024-08-19
ENR004454,STU01295,CRS008,2024-05-24,2024-10-11,100,true,2024-10-19
ENR004455,STU01295,CRS050,2023-10-17,2024-02-26,100,true,2024-03-23
ENR004456,STU01295,CRS017,2024-06-12,,76,false,2024-12-04
ENR004457,STU01295,CRS045,2024-03-03,,96,false,2024-12-28
ENR004458,STU01295,CRS036,2023-07-13,,2,false,2024-11-21
ENR004459,STU01295,CRS011,2024-06-15,,3,false,2024-06-24
ENR004460,STU01296,CRS036,2025-03-13,2025-03-15,100,true,2025-03-15
ENR004461,STU01296,CRS007,2024-10-25,,6,false,2025-03-08
ENR004462,STU01296,CRS013,2024-08-19,2025-03-14,100,true,2025-03-15
ENR004463,STU01296,CRS015,2024-05-07,2024-10-30,100,true,2024-11-22
ENR004464,STU01296,CRS042,2024-12-07,,81,false,2025-02-02
ENR004465,STU01297,CRS044,2024-10-31,,0,false,2025-03-09
ENR004466,STU01297,CRS008,2024-10-05,,0,false,2024-11-25
ENR004467,STU01297,CRS011,2024-07-18,2024-11-28,100,true,2024-12-18
ENR004468,STU01297,CRS030,2024-03-03,,7,false,2024-10-31
ENR004469,STU01297,CRS029,2024-05-21,,3,false,2024-10-16
ENR004470,STU01297,CRS033,2024-08-08,2024-10-30,100,true,2024-11-29
ENR004471,STU01298,CRS021,2024-05-04,,80,false,2024-09-17
ENR004472,STU01298,CRS008,2023-09-29,2024-01-09,100,true,2024-01-16
ENR004473,STU01298,CRS047,2024-04-12,,70,false,2024-12-07
ENR004474,STU01298,CRS003,2024-05-08,2024-09-22,100,true,2024-09-27
ENR004475,STU01298,CRS012,2025-01-25,,1,false,2025-02-22
ENR004476,STU01298,CRS034,2024-12-22,,6,false,2025-02-02
ENR004477,STU01298,CRS033,2024-09-14,,8,false,2025-01-24
ENR004478,STU01298,CRS023,2024-04-18,,98,false,2024-06-20
ENR004479,STU01298,CRS006,2025-02-12,2025-03-05,100,true,2025-03-09
ENR004480,STU01298,CRS009,2024-10-21,2025-03-01,100,true,2025-03-12
ENR004481,STU01298,CRS019,2023-10-04,,42,false,2024-09-03
ENR004482,STU01299,CRS041,2024-07-15,2024-12-09,100,true,2025-01-02
ENR004483,STU01299,CRS028,2023-06-29,,7,false,2024-11-25
ENR004484,STU01299,CRS002,2024-12-21,,62,false,2025-03-11
ENR004485,STU01300,CRS003,2023-12-27,,31,false,2024-07-29
ENR004486,STU01300,CRS036,2024-06-18,,1,false,2024-08-26
ENR004487,STU01301,CRS028,2025-03-14,,89,false,2025-03-14
ENR004488,STU01301,CRS011,2025-01-04,,3,false,2025-01-16
ENR004489,STU01301,CRS047,2025-02-26,,3,false,2025-03-05
ENR004490,STU01301,CRS026,2025-02-07,,80,false,2025-02-24
ENR004491,STU01301,CRS015,2025-01-09,,8,false,2025-02-08
ENR004492,STU01301,CRS022,2025-03-02,,6,false,2025-03-15
ENR004493,STU01302,CRS012,2024-01-05,,23,false,2024-04-06
ENR004494,STU01302,CRS023,2023-09-16,,44,false,2024-05-12
ENR004495,STU01302,CRS025,2023-10-23,,51,false,2025-01-05
ENR004496,STU01303,CRS017,2024-09-06,2024-11-07,100,true,2024-12-06
ENR004497,STU01304,CRS007,2022-12-12,,7,false,2024-01-02
ENR004498,STU01304,CRS031,2022-04-04,,70,false,2022-06-13
ENR004499,STU01304,CRS034,2023-09-05,,35,false,2025-03-05
ENR004500,STU01304,CRS010,2023-05-15,2023-11-24,100,true,2023-12-18
ENR004501,STU01304,CRS004,2022-04-12,,13,false,2023-09-01
ENR004502,STU01304,CRS022,2023-12-24,,5,false,2024-07-04
ENR004503,STU01304,CRS015,2023-09-13,,6,false,2024-12-16
ENR004504,STU01305,CRS045,2024-05-14,,3,false,2025-01-10
ENR004505,STU01306,CRS013,2024-08-19,2025-03-13,100,true,2025-03-14
ENR004506,STU01306,CRS009,2024-12-02,,8,false,2025-01-15
ENR004507,STU01306,CRS036,2024-12-20,2025-02-20,100,true,2025-03-08
ENR004508,STU01306,CRS004,2024-06-23,,4,false,2024-08-12
ENR004509,STU01306,CRS003,2025-02-22,,11,false,2025-02-26
ENR004510,STU01306,CRS011,2024-06-30,2024-08-10,100,true,2024-08-27
ENR004511,STU01307,CRS005,2022-12-31,,4,false,2023-10-16
ENR004512,STU01307,CRS047,2022-04-25,,25,false,2023-09-18
ENR004513,STU01307,CRS014,2024-11-11,,7,false,2025-02-09
ENR004514,STU01307,CRS020,2024-09-29,,41,false,2024-10-24
ENR004515,STU01307,CRS026,2022-08-21,,18,false,2024-12-25
ENR004516,STU01307,CRS050,2023-06-30,,60,false,2024-07-07
ENR004517,STU01307,CRS045,2022-09-07,,3,false,2022-09-30
ENR004518,STU01307,CRS041,2024-07-11,,20,false,2025-02-03
ENR004519,STU01307,CRS021,2023-04-09,2023-12-28,100,true,2024-01-27
ENR004520,STU01308,CRS047,2024-05-25,,4,false,2025-02-01
ENR004521,STU01309,CRS037,2023-09-03,2025-02-22,100,true,2025-03-04
ENR004522,STU01309,CRS040,2023-01-13,,72,false,2023-07-25
ENR004523,STU01310,CRS002,2025-02-19,,55,false,2025-03-13
ENR004524,STU01310,CRS007,2025-03-01,,10,false,2025-03-08
ENR004525,STU01310,CRS038,2025-02-11,,8,false,2025-03-09
ENR004526,STU01312,CRS033,2025-02-25,,7,false,2025-03-11
ENR004527,STU01312,CRS003,2022-06-03,,60,false,2022-12-17
ENR004528,STU01312,CRS024,2023-04-09,,29,false,2023-11-08
ENR004529,STU01312,CRS018,2024-09-20,2024-11-11,100,true,2024-11-22
ENR004530,STU01312,CRS020,2022-11-15,,2,false,2024-12-09
ENR004531,STU01312,CRS031,2023-07-05,,5,false,2024-05-06
ENR004532,STU01312,CRS005,2023-11-17,,33,false,2024-04-12
ENR004533,STU01312,CRS007,2022-04-15,,60,false,2023-08-27
ENR004534,STU01312,CRS002,2022-12-29,,22,false,2024-03-17
ENR004535,STU01312,CRS025,2023-02-05,,6,false,2024-08-19
ENR004536,STU01312,CRS036,2025-03-14,,2,false,2025-03-15
ENR004537,STU01313,CRS038,2025-01-22,2025-02-26,100,true,2025-03-08
ENR004538,STU01313,CRS050,2025-01-31,,71,false,2025-02-27
ENR004539,STU01313,CRS007,2024-12-28,,8,false,2025-01-17
ENR004540,STU01315,CRS006,2023-05-30,,90,false,2024-07-25
ENR004541,STU01315,CRS004,2022-12-08,,33,false,2024-12-01
ENR004542,STU01315,CRS041,2023-09-01,,51,false,2023-12-14
ENR004543,STU01315,CRS019,2025-01-25,,60,false,2025-02-25
ENR004544,STU01315,CRS013,2023-07-31,,64,false,2023-10-22
ENR004545,STU01315,CRS008,2023-12-03,2024-12-27,100,true,2025-01-20
ENR004546,STU01316,CRS017,2024-07-23,,9,false,2024-08-22
ENR004547,STU01316,CRS038,2024-01-04,,8,false,2024-12-17
ENR004548,STU01318,CRS026,2024-10-24,,85,false,2025-01-02
ENR004549,STU01318,CRS036,2025-01-14,,18,false,2025-01-24
ENR004550,STU01318,CRS006,2024-12-18,,63,false,2025-01-29
ENR004551,STU01318,CRS029,2024-06-08,,36,false,2024-10-10
ENR004552,STU01319,CRS011,2024-12-30,,8,false,2025-02-14
ENR004553,STU01319,CRS013,2025-03-04,2025-03-14,100,true,2025-03-14
ENR004554,STU01319,CRS004,2025-02-28,2025-03-13,100,true,2025-03-14
ENR004555,STU01319,CRS045,2025-02-05,2025-02-19,100,true,2025-03-04
ENR004556,STU01319,CRS031,2025-01-11,,3,false,2025-01-14
ENR004557,STU01319,CRS027,2025-03-07,,7,false,2025-03-12
ENR004558,STU01319,CRS037,2024-12-12,,86,false,2024-12-24
ENR004559,STU01319,CRS014,2025-02-15,,52,false,2025-03-13
ENR004560,STU01320,CRS036,2024-06-21,,34,false,2024-08-07
ENR004561,STU01320,CRS041,2024-11-19,,28,false,2025-02-26
ENR004562,STU01320,CRS019,2023-10-17,2024-05-06,100,true,2024-05-07
ENR004563,STU01320,CRS017,2024-06-20,,96,false,2024-09-02
ENR004564,STU01320,CRS030,2025-02-12,2025-03-05,100,true,2025-03-10
ENR004565,STU01320,CRS027,2024-03-19,,76,false,2024-04-24
ENR004566,STU01321,CRS030,2024-11-03,,4,false,2025-02-16
ENR004567,STU01322,CRS033,2023-11-12,,85,false,2024-07-02
ENR004568,STU01322,CRS047,2023-06-09,2024-12-02,100,true,2024-12-26
ENR004569,STU01322,CRS021,2023-01-18,,40,false,2023-12-08
ENR004570,STU01322,CRS007,2024-08-20,,9,false,2024-12-13
ENR004571,STU01322,CRS041,2023-05-10,,3,false,2024-04-28
ENR004572,STU01322,CRS020,2024-11-06,2025-02-01,100,true,2025-03-03
ENR004573,STU01324,CRS007,2024-07-09,,1,false,2024-12-06
ENR004574,STU01324,CRS030,2024-12-12,,41,false,2025-03-02
ENR004575,STU01324,CRS034,2025-03-11,,28,false,2025-03-14
ENR004576,STU01324,CRS017,2024-08-21,,96,false,2024-12-11
ENR004577,STU01324,CRS033,2024-08-07,,11,false,2025-03-02
ENR004578,STU01324,CRS031,2024-06-26,2024-12-29,100,true,2024-12-29
ENR004579,STU01324,CRS027,2025-01-14,2025-02-04,100,true,2025-03-01
ENR004580,STU01324,CRS026,2024-06-16,,66,false,2024-12-07
ENR004581,STU01324,CRS048,2024-06-14,,61,false,2024-07-23
ENR004582,STU01324,CRS044,2024-05-20,,2,false,2025-01-23
ENR004583,STU01324,CRS024,2024-12-16,,81,false,2025-02-19
ENR004584,STU01325,CRS031,2024-01-28,,0,false,2024-06-01
ENR004585,STU01325,CRS019,2025-01-10,,2,false,2025-02-02
ENR004586,STU01325,CRS038,2023-12-21,2024-11-25,100,true,2024-12-15
ENR004587,STU01325,CRS018,2023-07-15,,5,false,2024-05-18
ENR004588,STU01325,CRS026,2023-11-21,,12,false,2025-01-12
ENR004589,STU01325,CRS009,2024-07-23,2025-03-07,100,true,2025-03-09
ENR004590,STU01325,CRS040,2023-11-13,,99,false,2025-02-15
ENR004591,STU01325,CRS046,2024-07-11,,8,false,2024-12-08
ENR004592,STU01325,CRS012,2023-07-28,2025-02-20,100,true,2025-03-02
ENR004593,STU01325,CRS030,2024-06-29,,9,false,2024-10-01
ENR004594,STU01325,CRS010,2023-09-17,,17,false,2024-05-31
ENR004595,STU01326,CRS034,2025-03-04,,9,false,2025-03-10
ENR004596,STU01326,CRS020,2023-10-16,,48,false,2023-10-24
ENR004597,STU01328,CRS023,2024-09-28,2024-12-22,100,true,2025-01-04
ENR004598,STU01328,CRS009,2024-11-04,2025-01-07,100,true,2025-01-27
ENR004599,STU01328,CRS030,2024-09-07,2024-12-30,100,true,2025-01-10
ENR004600,STU01328,CRS017,2024-10-30,2025-01-20,100,true,2025-01-31
ENR004601,STU01328,CRS005,2024-08-31,2025-03-05,100,true,2025-03-14
ENR004602,STU01328,CRS047,2024-10-10,,2,false,2024-12-20
ENR004603,STU01328,CRS031,2024-07-20,,60,false,2024-11-25
ENR004604,STU01328,CRS016,2024-06-28,,7,false,2024-09-09
ENR004605,STU01328,CRS019,2024-11-25,,13,false,2025-01-26
ENR004606,STU01328,CRS040,2024-09-28,,89,false,2024-12-19
ENR004607,STU01329,CRS008,2024-06-29,,2,false,2024-12-30
ENR004608,STU01329,CRS019,2024-11-29,,6,false,2024-12-17
ENR004609,STU01329,CRS050,2024-06-27,,76,false,2024-08-05
ENR004610,STU01329,CRS016,2024-12-27,,3,false,2025-02-18
ENR004611,STU01329,CRS017,2024-07-17,,20,false,2025-01-31
ENR004612,STU01330,CRS003,2025-01-09,,2,false,2025-03-08
ENR004613,STU01330,CRS016,2024-04-08,2025-02-05,100,true,2025-03-07
ENR004614,STU01330,CRS036,2024-10-17,,67,false,2025-01-05
ENR004615,STU01330,CRS018,2025-02-22,,8,false,2025-03-01
ENR004616,STU01330,CRS020,2024-04-03,2024-12-31,100,true,2025-01-26
ENR004617,STU01330,CRS017,2024-04-07,2024-08-22,100,true,2024-09-20
ENR004618,STU01331,CRS038,2025-03-08,2025-03-10,100,true,2025-03-15
ENR004619,STU01331,CRS006,2025-02-24,,85,false,2025-03-07
ENR004620,STU01331,CRS012,2025-03-13,,11,false,2025-03-15
ENR004621,STU01332,CRS018,2023-10-30,2025-01-12,100,true,2025-01-22
ENR004622,STU01332,CRS029,2023-08-09,2023-08-17,100,true,2023-09-10
ENR004623,STU01332,CRS022,2024-12-03,2025-01-15,100,true,2025-02-03
ENR004624,STU01332,CRS047,2023-06-28,,61,false,2024-06-01
ENR004625,STU01332,CRS040,2023-02-15,,3,false,2024-06-23
ENR004626,STU01332,CRS003,2023-08-18,,0,false,2023-10-14
ENR004627,STU01333,CRS026,2022-11-21,,10,false,2023-05-25
ENR004628,STU01333,CRS005,2024-04-01,,4,false,2025-01-19
ENR004629,STU01333,CRS040,2024-01-15,,61,false,2024-11-30
ENR004630,STU01334,CRS034,2023-08-19,,65,false,2024-05-23
ENR004631,STU01334,CRS021,2022-09-08,2024-10-08,100,true,2024-11-04
ENR004632,STU01334,CRS010,2025-02-04,2025-02-08,100,true,2025-02-14
ENR004633,STU01334,CRS011,2023-12-02,2024-07-27,100,true,2024-08-22
ENR004634,STU01335,CRS046,2023-08-12,2024-04-04,100,true,2024-04-16
ENR004635,STU01336,CRS038,2024-01-31,,7,false,2025-01-15
ENR004636,STU01336,CRS027,2024-10-16,,45,false,2025-03-08
ENR004637,STU01336,CRS045,2022-12-28,,6,false,2023-02-09
ENR004638,STU01337,CRS044,2023-11-24,,14,false,2024-01-25
ENR004639,STU01337,CRS026,2023-10-04,,62,false,2023-11-14
ENR004640,STU01337,CRS020,2024-05-16,,89,false,2024-07-14
ENR004641,STU01338,CRS021,2024-08-07,2024-09-09,100,true,2024-09-13
ENR004642,STU01338,CRS038,2025-01-12,2025-01-20,100,true,2025-02-04
ENR004643,STU01338,CRS010,2024-03-20,,2,false,2024-03-31
ENR004644,STU01338,CRS016,2024-12-10,2025-01-18,100,true,2025-02-13
ENR004645,STU01338,CRS012,2024-08-22,,25,false,2024-09-26
ENR004646,STU01338,CRS020,2024-12-20,,41,false,2024-12-29
ENR004647,STU01338,CRS025,2024-03-15,,6,false,2025-01-03
ENR004648,STU01338,CRS041,2024-10-08,2025-02-05,100,true,2025-02-27
ENR004649,STU01338,CRS050,2024-03-15,,2,false,2024-10-14
ENR004650,STU01339,CRS002,2025-02-22,2025-03-11,100,true,2025-03-14
ENR004651,STU01339,CRS028,2024-04-10,,98,false,2025-02-07
ENR004652,STU01339,CRS046,2024-02-21,,7,false,2024-12-26
ENR004653,STU01339,CRS006,2024-11-23,2024-12-03,100,true,2024-12-05
ENR004654,STU01339,CRS042,2025-03-01,,92,false,2025-03-15
ENR004655,STU01339,CRS048,2024-05-31,,8,false,2025-02-15
ENR004656,STU01342,CRS012,2024-05-02,,3,false,2024-11-08
ENR004657,STU01342,CRS034,2023-12-22,,30,false,2024-09-07
ENR004658,STU01342,CRS013,2025-03-12,,1,false,2025-03-12
ENR004659,STU01342,CRS026,2025-02-11,,14,false,2025-02-13
ENR004660,STU01342,CRS030,2023-11-08,,7,false,2024-05-26
ENR004661,STU01342,CRS025,2024-07-08,,47,false,2024-08-07
ENR004662,STU01342,CRS037,2023-09-21,,0,false,2024-03-31
ENR004663,STU01342,CRS048,2023-11-11,,20,false,2024-12-09
ENR004664,STU01342,CRS042,2023-10-22,2024-06-11,100,true,2024-07-01
ENR004665,STU01342,CRS018,2023-08-06,,72,false,2025-03-02
ENR004666,STU01342,CRS035,2023-12-22,2024-04-19,100,true,2024-05-05
ENR004667,STU01344,CRS041,2024-09-25,,78,false,2025-03-07
ENR004668,STU01344,CRS036,2024-11-25,2024-12-19,100,true,2025-01-03
ENR004669,STU01344,CRS016,2025-03-11,2025-03-12,100,true,2025-03-12
ENR004670,STU01346,CRS037,2024-11-24,2025-03-04,100,true,2025-03-08
ENR004671,STU01347,CRS048,2024-03-02,,81,false,2024-03-27
ENR004672,STU01347,CRS020,2024-10-17,,60,false,2025-01-20
ENR004673,STU01347,CRS026,2024-10-24,,48,false,2024-11-11
ENR004674,STU01348,CRS047,2024-08-29,,19,false,2025-02-20
ENR004675,STU01348,CRS036,2023-07-06,2024-04-10,100,true,2024-04-25
ENR004676,STU01348,CRS026,2024-08-11,,46,false,2024-10-04
ENR004677,STU01349,CRS011,2024-12-10,2025-01-30,100,true,2025-02-21
ENR004678,STU01349,CRS026,2024-08-30,,51,false,2024-09-18
ENR004679,STU01350,CRS022,2025-02-26,2025-02-27,100,true,2025-03-15
ENR004680,STU01350,CRS041,2025-01-19,,5,false,2025-02-23
ENR004681,STU01350,CRS018,2024-12-22,,3,false,2025-03-12
ENR004682,STU01350,CRS013,2024-12-14,,0,false,2025-01-09
ENR004683,STU01350,CRS037,2024-11-07,,81,false,2025-01-15
ENR004684,STU01350,CRS036,2024-11-14,2025-01-16,100,true,2025-01-31
ENR004685,STU01350,CRS038,2025-01-23,,40,false,2025-02-10
ENR004686,STU01350,CRS040,2024-09-14,,11,false,2024-11-17
ENR004687,STU01350,CRS005,2024-12-20,2025-02-02,100,true,2025-03-04
ENR004688,STU01350,CRS047,2025-01-14,2025-01-21,100,true,2025-01-25
ENR004689,STU01350,CRS019,2025-02-09,2025-03-03,100,true,2025-03-15
ENR004690,STU01351,CRS016,2023-02-10,2023-02-18,100,true,2023-03-16
ENR004691,STU01351,CRS006,2023-12-22,2024-06-13,100,true,2024-06-25
ENR004692,STU01351,CRS021,2023-11-04,2024-10-02,100,true,2024-10-07
ENR004693,STU01354,CRS015,2024-02-22,,84,false,2024-10-07
ENR004694,STU01355,CRS031,2024-01-25,,4,false,2024-07-11
ENR004695,STU01355,CRS017,2024-11-30,2025-01-31,100,true,2025-02-17
ENR004696,STU01355,CRS026,2024-01-12,,12,false,2024-07-19
ENR004697,STU01355,CRS023,2024-11-02,,76,false,2024-11-02
ENR004698,STU01356,CRS023,2024-11-15,2024-12-19,100,true,2024-12-23
ENR004699,STU01356,CRS031,2024-12-08,,38,false,2025-01-30
ENR004700,STU01356,CRS015,2024-11-26,,2,false,2024-12-21
ENR004701,STU01356,CRS014,2025-03-03,,7,false,2025-03-03
ENR004702,STU01357,CRS002,2024-03-15,,35,false,2024-05-18
ENR004703,STU01357,CRS035,2023-12-24,,16,false,2024-05-09
ENR004704,STU01358,CRS007,2024-11-20,,5,false,2025-02-15
ENR004705,STU01358,CRS018,2023-07-11,2024-10-09,100,true,2024-10-25
ENR004706,STU01358,CRS036,2023-07-27,,69,false,2024-06-13
ENR004707,STU01358,CRS022,2023-09-25,,95,false,2024-06-28
ENR004708,STU01358,CRS041,2024-07-07,2024-11-11,100,true,2024-11-13
ENR004709,STU01358,CRS042,2024-11-21,,8,false,2025-03-09
ENR004710,STU01359,CRS044,2025-02-18,2025-02-25,100,true,2025-03-14
ENR004711,STU01359,CRS045,2025-01-23,,5,false,2025-02-18
ENR004712,STU01359,CRS050,2025-02-07,2025-02-24,100,true,2025-03-03
ENR004713,STU01360,CRS029,2024-08-28,2024-10-01,100,true,2024-10-01
ENR004714,STU01360,CRS016,2024-11-06,,9,false,2024-11-19
ENR004715,STU01360,CRS015,2024-10-22,,8,false,2025-01-05
ENR004716,STU01360,CRS047,2024-06-13,,8,false,2024-11-10
ENR004717,STU01360,CRS013,2024-05-23,,35,false,2024-10-05
ENR004718,STU01360,CRS020,2025-01-29,,7,false,2025-03-09
ENR004719,STU01361,CRS004,2025-01-22,,16,false,2025-02-18
